Age,dAge,S2,S5ESP,dS5ESP,S6r1,S6r2,S6r3,S6r4,S6r5,S6r6,S6r7,dRecodeCredit,dBrand,dCreditProvider,S10,S10r7oe,NPS,Reason,CSAT,CES,Brand-Opinion,Q6ar1,Q6ar2,Q6ar3,Q6ar4,Q6br1,Q6br2,Q6br3,Q6br4,Q6br5,Q6br6,Q7r1,Q7r2,Q7r3,Q7b,Q8r1,Q8r2,Q8r3,Q8r4,Q8r5,cluster_final
21,2,1,12,3,1,1,0,0,0,0,0,5,344.0,1.0,3.0,,8.0,"que sea más accesible, me colocaron muchos  peros  para conseguiral",8.0,6.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,2.0,1.0,1.0,2.0,1.0,4
21,2,1,1,6,0,0,0,0,1,0,0,4,52.0,1.0,,,1.0,Bba,6.0,3.0,10.0,3.0,3.0,2.0,1.0,11.0,11.0,4.0,11.0,1.0,1.0,2.0,10.0,10.0,9.0,1.0,2.0,4.0,1.0,2.0,2
21,2,2,13,6,0,0,0,1,0,0,0,5,78.0,5.0,1.0,,6.0,Dinero en caixabank,8.0,2.0,8.0,6.0,4.0,5.0,9.0,6.0,10.0,10.0,6.0,3.0,8.0,4.0,3.0,6.0,8.0,1.0,3.0,2.0,1.0,4.0,2
21,2,2,11,1,0,1,0,1,0,0,0,5,5.0,1.0,5.0,,8.0,Rapidez en los trámites,7.0,5.0,8.0,8.0,7.0,9.0,8.0,7.0,8.0,6.0,6.0,10.0,9.0,9.0,8.0,10.0,6.0,1.0,3.0,3.0,2.0,2.0,4
21,2,1,5,7,1,0,1,0,0,0,0,5,52.0,5.0,2.0,,10.0,El trato que tienen al cliente además de la rápida respuesta,10.0,7.0,10.0,10.0,7.0,1.0,10.0,10.0,7.0,9.0,9.0,10.0,10.0,9.0,10.0,10.0,10.0,1.0,2.0,1.0,3.0,2.0,5
21,2,1,13,6,0,0,0,1,0,0,0,5,79.0,2.0,2.0,,7.0,,8.0,7.0,7.0,6.0,10.0,10.0,4.0,5.0,9.0,8.0,6.0,8.0,7.0,8.0,9.0,9.0,5.0,2.0,3.0,1.0,2.0,2.0,2
21,2,1,2,2,0,1,1,0,0,1,0,5,222.0,1.0,1.0,,6.0,Facilidad,7.0,5.0,6.0,9.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,6.0,9.0,6.0,2.0,2.0,2.0,2.0,2.0,4
21,2,2,15,2,0,1,0,0,0,0,0,4,991.0,1.0,3.0,,6.0,Porque es muy familiar y cercano,8.0,5.0,8.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,10.0,8.0,7.0,8.0,8.0,7.0,6.0,2.0,2.0,2.0,2.0,2.0,4
21,2,2,15,2,1,0,0,0,0,0,0,5,258.0,1.0,1.0,,7.0,Mejor atención al cliente,8.0,5.0,8.0,9.0,7.0,9.0,9.0,8.0,8.0,9.0,8.0,9.0,9.0,8.0,8.0,8.0,7.0,2.0,2.0,2.0,2.0,2.0,4
21,2,2,7,4,0,1,0,0,0,0,0,5,266.0,3.0,6.0,,8.0,En la rapidez,8.0,6.0,7.0,9.0,5.0,10.0,9.0,8.0,8.0,9.0,10.0,10.0,10.0,11.0,9.0,10.0,8.0,2.0,3.0,2.0,3.0,2.0,4
21,2,1,15,2,1,1,0,0,0,0,0,5,76.0,1.0,5.0,,8.0,Atención al cliente,9.0,6.0,9.0,11.0,10.0,9.0,9.0,11.0,8.0,11.0,9.0,9.0,10.0,10.0,10.0,10.0,9.0,2.0,1.0,1.0,2.0,1.0,4
21,2,2,7,4,0,1,1,1,1,0,0,5,133.0,3.0,3.0,,7.0,Nada,8.0,6.0,8.0,8.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,9.0,8.0,1.0,1.0,2.0,2.0,2.0,4
21,2,2,11,1,0,0,1,0,0,0,0,4,370.0,3.0,5.0,,4.0,Porque los intereses son muchos,4.0,4.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,8.0,8.0,7.0,8.0,5.0,8.0,6.0,3.0,3.0,4.0,3.0,3.0,3.0,1
21,2,1,12,3,0,0,1,0,0,0,0,5,386.0,3.0,3.0,,8.0,Garantía de vulnerabilidad compartida y transcripción en en periplo recibido exponencialmente.,9.0,6.0,5.0,8.0,8.0,6.0,5.0,9.0,9.0,8.0,3.0,6.0,7.0,2.0,4.0,5.0,6.0,2.0,3.0,2.0,4.0,3.0,1
21,2,1,12,3,1,0,1,0,1,0,0,5,374.0,3.0,3.0,,9.0,Facilidad,9.0,7.0,10.0,8.0,5.0,9.0,10.0,11.0,11.0,9.0,10.0,8.0,7.0,11.0,9.0,11.0,9.0,1.0,3.0,2.0,1.0,2.0,4
21,2,1,12,3,1,1,1,1,1,1,0,5,171.0,3.0,5.0,,6.0,Está guapísima tt pero bueno es lo que hay,6.0,6.0,6.0,8.0,4.0,9.0,3.0,3.0,8.0,4.0,9.0,8.0,3.0,4.0,5.0,9.0,6.0,2.0,2.0,1.0,2.0,1.0,1
21,2,1,17,5,0,0,1,0,0,0,0,5,372.0,3.0,5.0,,8.0,Pues fijate que estuve pensando eso decatlón me perdono deudas incluso asique que sigan tratando de mejorar,10.0,7.0,9.0,3.0,12.0,12.0,10.0,11.0,11.0,11.0,10.0,10.0,11.0,11.0,11.0,11.0,10.0,1.0,3.0,3.0,2.0,3.0,4
21,2,1,2,2,1,0,0,0,0,0,0,4,135.0,2.0,3.0,,7.0,No cobrar muchos intereses,7.0,5.0,7.0,7.0,6.0,7.0,8.0,10.0,7.0,9.0,10.0,9.0,10.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,3.0,3.0,4
21,2,2,7,4,1,1,0,0,0,0,0,5,381.0,3.0,5.0,,6.0,No recomendaría una tarjeta de crédito de Leroy Merlin porque al final los intereses son bastante altos si no pagas a tiempo y además tiene comisiones que a veces ni te esperas también te puedes endeudar sin querer si empiezas a financiar compras pequ,4.0,5.0,4.0,5.0,8.0,7.0,7.0,6.0,5.0,6.0,7.0,8.0,8.0,6.0,4.0,7.0,7.0,2.0,3.0,3.0,3.0,3.0,2
22,2,1,1,6,0,0,1,0,0,0,0,5,70.0,3.0,3.0,,10.0,Iphone,10.0,7.0,10.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,10.0,1.0,2.0,1.0,1.0,1.0,5
22,2,2,1,6,1,0,0,0,0,0,0,4,397.0,1.0,1.0,,7.0,app mejor,8.0,6.0,6.0,8.0,7.0,5.0,7.0,8.0,8.0,8.0,8.0,7.0,5.0,8.0,7.0,10.0,8.0,3.0,2.0,2.0,2.0,2.0,2
22,2,2,5,7,0,0,1,0,0,0,0,5,146.0,3.0,4.0,,7.0,NADA,8.0,6.0,7.0,10.0,9.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,8.0,9.0,3.0,2.0,2.0,2.0,3.0,2
22,2,2,5,7,0,0,1,1,1,0,0,5,33.0,1.0,,,8.0,En muchos,8.0,6.0,9.0,8.0,4.0,7.0,8.0,9.0,8.0,6.0,5.0,7.0,8.0,5.0,7.0,7.0,5.0,1.0,3.0,2.0,3.0,2.0,2
22,2,2,1,6,0,1,0,0,1,0,0,5,378.0,3.0,4.0,,7.0,Más ofertas,8.0,6.0,7.0,9.0,10.0,9.0,9.0,10.0,8.0,9.0,9.0,9.0,8.0,7.0,8.0,8.0,7.0,2.0,2.0,3.0,1.0,2.0,2
22,2,1,7,4,0,1,0,0,0,0,0,4,76.0,1.0,3.0,,9.0,Su Calidad,8.0,6.0,8.0,11.0,9.0,10.0,10.0,10.0,9.0,9.0,10.0,7.0,9.0,8.0,8.0,9.0,8.0,2.0,2.0,1.0,2.0,3.0,4
22,2,1,12,3,0,0,0,0,0,1,0,4,469.0,5.0,1.0,,6.0,Siu,7.0,6.0,6.0,5.0,9.0,7.0,5.0,9.0,3.0,5.0,3.0,7.0,6.0,3.0,5.0,5.0,6.0,3.0,3.0,3.0,2.0,3.0,0
22,2,1,12,3,0,1,0,0,0,0,0,4,52.0,1.0,6.0,,9.0,Majos,7.0,6.0,8.0,7.0,7.0,5.0,8.0,9.0,8.0,8.0,4.0,8.0,4.0,6.0,5.0,7.0,8.0,1.0,2.0,3.0,3.0,1.0,4
22,2,2,1,6,0,1,0,0,0,0,0,4,52.0,1.0,1.0,,9.0,son leales,8.0,6.0,9.0,10.0,10.0,9.0,10.0,9.0,10.0,9.0,9.0,9.0,10.0,10.0,9.0,10.0,9.0,2.0,2.0,2.0,2.0,1.0,5
22,2,1,2,2,0,1,0,0,0,0,0,5,53.0,2.0,3.0,,9.0,Rapidez y transparencia,9.0,7.0,9.0,9.0,11.0,11.0,10.0,10.0,9.0,10.0,11.0,11.0,10.0,10.0,10.0,9.0,8.0,2.0,2.0,1.0,2.0,1.0,4
22,2,2,10,4,1,1,0,1,0,0,0,5,222.0,1.0,2.0,,8.0,Podría mejorar en sus servicios,7.0,5.0,7.0,8.0,6.0,6.0,7.0,6.0,7.0,5.0,6.0,7.0,7.0,6.0,5.0,5.0,6.0,3.0,2.0,2.0,3.0,3.0,2
22,2,2,12,3,1,0,0,1,0,0,0,5,76.0,1.0,1.0,,10.0,Muy amables y muchas posibilidades.,10.0,6.0,10.0,10.0,9.0,9.0,10.0,11.0,10.0,9.0,11.0,11.0,11.0,9.0,10.0,8.0,10.0,1.0,2.0,1.0,1.0,2.0,4
22,2,2,15,2,1,1,0,0,0,0,0,5,171.0,3.0,6.0,,7.0,Los precios cada vez son más y más altos y en muchos no hay la misma cantidad ni calidad que en otros,7.0,6.0,8.0,7.0,3.0,7.0,5.0,9.0,8.0,8.0,7.0,9.0,11.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,3.0,2.0,1
22,2,2,5,7,0,0,0,1,0,0,0,5,337.0,4.0,2.0,,6.0,si,6.0,5.0,7.0,8.0,6.0,6.0,8.0,9.0,7.0,8.0,3.0,7.0,5.0,5.0,10.0,2.0,8.0,3.0,3.0,4.0,1.0,2.0,2
22,2,2,12,3,1,1,0,0,0,0,0,5,275.0,3.0,3.0,,6.0,Creo que son más las desventajas que las ventajas que tiene,6.0,4.0,6.0,10.0,5.0,10.0,8.0,8.0,10.0,10.0,5.0,8.0,11.0,5.0,10.0,6.0,4.0,2.0,2.0,2.0,1.0,2.0,1
22,2,1,17,5,1,0,0,0,0,0,0,4,78.0,2.0,6.0,,5.0,Porque ya tienes q estar pagando durante 2 3 años una cuota,8.0,6.0,8.0,6.0,7.0,10.0,9.0,7.0,6.0,8.0,5.0,9.0,9.0,7.0,7.0,9.0,7.0,3.0,4.0,4.0,4.0,4.0,2
22,2,2,17,5,0,0,0,1,0,0,0,4,412.0,4.0,1.0,,7.0,No lo sé,7.0,5.0,6.0,6.0,6.0,8.0,8.0,6.0,5.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,2.0,3.0,3.0,3.0,2
22,2,2,12,3,0,0,1,0,0,0,0,5,384.0,3.0,4.0,,7.0,a,4.0,2.0,1.0,9.0,7.0,5.0,7.0,6.0,8.0,4.0,3.0,9.0,8.0,5.0,3.0,8.0,8.0,3.0,2.0,2.0,3.0,3.0,1
22,2,2,3,1,0,0,0,0,0,1,0,5,392.0,4.0,2.0,,7.0,"A la hora de vender, puede tener más marketing",7.0,5.0,7.0,9.0,7.0,8.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,7.0,7.0,2.0,1.0,2.0,2.0,2.0,4
22,2,2,17,5,1,0,0,0,0,0,0,4,348.0,1.0,6.0,,10.0,"Buen trato al cliente, atentos y dispuestos siempre a ayudarte",10.0,7.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,1.0,1.0,1.0,1.0,1.0,5
22,2,2,12,3,0,1,1,1,0,0,0,5,337.0,4.0,1.0,,6.0,Pues complicado el método,6.0,3.0,4.0,4.0,7.0,5.0,7.0,6.0,5.0,7.0,5.0,6.0,7.0,5.0,6.0,7.0,6.0,3.0,3.0,2.0,2.0,3.0,1
22,2,1,9,5,1,1,0,0,0,1,0,5,412.0,4.0,1.0,,7.0,Más agilidad,7.0,5.0,7.0,8.0,7.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,8.0,8.0,8.0,8.0,6.0,2.0,2.0,2.0,2.0,2.0,2
22,2,2,5,7,0,1,0,0,0,1,0,5,392.0,4.0,1.0,,8.0,Todo va bien,8.0,6.0,7.0,7.0,11.0,9.0,9.0,6.0,9.0,8.0,7.0,7.0,8.0,9.0,9.0,7.0,8.0,3.0,2.0,2.0,1.0,3.0,2
23,2,2,8,4,0,1,0,0,0,0,0,5,346.0,1.0,3.0,,7.0,atencion al cliente,8.0,5.0,7.0,8.0,12.0,12.0,8.0,8.0,8.0,6.0,6.0,10.0,10.0,9.0,9.0,8.0,5.0,2.0,2.0,1.0,1.0,2.0,2
23,2,2,2,2,0,0,0,0,1,0,0,5,135.0,2.0,,,5.0,Porque tardan mucho en responder,6.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,2.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,1
23,2,2,12,3,1,0,0,0,0,0,0,4,52.0,1.0,1.0,,9.0,transparencia y confianza,9.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,8.0,7.0,9.0,10.0,10.0,10.0,9.0,2.0,2.0,1.0,2.0,2.0,4
23,2,2,12,3,0,1,1,0,1,0,0,5,386.0,3.0,3.0,,7.0,Podría ser más personalizado,8.0,6.0,7.0,6.0,8.0,9.0,8.0,8.0,8.0,6.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,2.0,2.0,2.0,2.0,3.0,4
23,2,2,11,1,1,0,0,0,0,0,0,4,353.0,5.0,2.0,,0.0,Nolose,1.0,4.0,0.0,2.0,12.0,7.0,10.0,9.0,3.0,5.0,3.0,5.0,6.0,2.0,4.0,5.0,1.0,3.0,3.0,3.0,2.0,2.0,0
23,2,1,9,5,0,0,1,0,0,0,0,4,146.0,3.0,3.0,,5.0,Mucho interes,8.0,6.0,8.0,8.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,7.0,7.0,5.0,9.0,5.0,7.0,2.0,2.0,2.0,2.0,2.0,2
23,2,2,11,1,0,1,0,0,0,0,0,4,223.0,3.0,4.0,,9.0,2,9.0,2.0,9.0,8.0,10.0,10.0,10.0,9.0,8.0,9.0,7.0,9.0,9.0,8.0,10.0,10.0,9.0,2.0,1.0,1.0,1.0,1.0,4
23,2,2,12,3,1,0,0,0,0,0,0,5,52.0,1.0,1.0,,10.0,Son confiables y responsables,10.0,7.0,10.0,11.0,10.0,7.0,11.0,10.0,11.0,10.0,9.0,7.0,8.0,9.0,10.0,9.0,10.0,1.0,1.0,1.0,1.0,1.0,4
23,2,2,13,6,0,1,0,0,0,0,0,5,344.0,1.0,7.0,Por probar,10.0,Poder controlar la app,10.0,5.0,10.0,9.0,11.0,11.0,8.0,9.0,8.0,8.0,4.0,11.0,11.0,7.0,11.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,5
23,2,2,1,6,0,1,0,1,0,0,0,5,78.0,5.0,2.0,,8.0,En la transparencia de las condiciones,7.0,5.0,8.0,8.0,9.0,7.0,9.0,10.0,9.0,9.0,9.0,8.0,5.0,7.0,7.0,8.0,8.0,2.0,3.0,3.0,2.0,2.0,2
23,2,2,11,1,0,0,0,0,0,1,0,4,348.0,1.0,1.0,,8.0,En la rapidez de respuesta al cliente,8.0,6.0,8.0,11.0,12.0,10.0,12.0,10.0,7.0,10.0,10.0,11.0,10.0,9.0,11.0,11.0,8.0,3.0,3.0,3.0,4.0,4.0,4
23,2,2,4,5,1,0,0,0,0,0,0,4,992.0,2.0,6.0,,5.0,Rápido y aceptable,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,2
23,2,2,12,3,0,1,0,0,0,0,0,5,344.0,1.0,4.0,,7.0,de momento creo q no necesita mejorar,9.0,4.0,8.0,5.0,8.0,9.0,9.0,8.0,9.0,7.0,7.0,7.0,6.0,6.0,9.0,7.0,8.0,2.0,2.0,2.0,2.0,2.0,4
23,2,1,12,3,1,0,0,0,0,0,0,4,52.0,1.0,1.0,,9.0,Fueron súper rápidos y los intereses no son tan altos,9.0,6.0,9.0,8.0,8.0,9.0,10.0,9.0,9.0,8.0,10.0,9.0,10.0,8.0,9.0,9.0,8.0,2.0,2.0,1.0,2.0,2.0,4
23,2,1,12,3,0,0,0,0,1,0,0,4,53.0,2.0,,,6.0,Por los réditos tan altos,8.0,2.0,5.0,5.0,5.0,3.0,7.0,8.0,4.0,5.0,5.0,7.0,5.0,7.0,7.0,4.0,7.0,3.0,2.0,3.0,3.0,3.0,1
23,2,2,6,1,1,0,0,0,0,0,0,4,52.0,1.0,3.0,,0.0,Robo. Usureros,1.0,1.0,1.0,2.0,2.0,2.0,10.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,4.0,0
23,2,1,1,6,1,0,0,0,0,0,0,4,348.0,1.0,6.0,,5.0,Poco asesoramiento,6.0,5.0,7.0,7.0,10.0,9.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,8.0,6.0,6.0,7.0,3.0,2.0,3.0,3.0,4.0,2
23,2,1,12,3,0,1,1,0,0,0,0,5,370.0,3.0,4.0,,8.0,Intereses más bajos,8.0,5.0,9.0,9.0,4.0,6.0,9.0,8.0,7.0,8.0,9.0,9.0,9.0,2.0,7.0,9.0,8.0,2.0,2.0,2.0,2.0,3.0,4
23,2,1,17,5,0,1,0,0,0,0,0,5,384.0,3.0,5.0,,6.0,No me gusta,10.0,7.0,7.0,9.0,11.0,9.0,10.0,8.0,10.0,6.0,7.0,7.0,7.0,9.0,10.0,10.0,7.0,2.0,2.0,2.0,3.0,3.0,4
23,2,2,6,1,0,1,0,0,0,0,0,5,348.0,1.0,4.0,,9.0,Confianza,9.0,6.0,8.0,10.0,7.0,9.0,9.0,9.0,8.0,10.0,9.0,8.0,10.0,10.0,9.0,9.0,8.0,2.0,2.0,2.0,2.0,2.0,4
23,2,2,17,5,1,1,0,0,0,0,0,5,469.0,5.0,1.0,,8.0,mejor comunicación y ofertas,7.0,5.0,7.0,9.0,10.0,10.0,9.0,10.0,9.0,8.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,3.0,3.0,2.0,2.0,3.0,4
23,2,2,12,3,0,0,1,0,1,1,0,5,392.0,4.0,1.0,,10.0,el servicio al cliente es muy eficiente,10.0,6.0,9.0,10.0,11.0,11.0,11.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,10.0,10.0,8.0,2.0,2.0,2.0,2.0,2.0,4
23,2,1,12,3,1,0,1,0,0,0,0,5,227.0,3.0,3.0,,10.0,La atencion,10.0,7.0,9.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,10.0,11.0,11.0,10.0,11.0,11.0,9.0,1.0,2.0,2.0,2.0,4.0,4
23,2,2,9,5,1,0,0,1,0,0,0,5,337.0,4.0,1.0,,10.0,"cercano, claro, consistente, atento",10.0,6.0,9.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,9.0,8.0,8.0,2.0,2.0,1.0,2.0,2.0,5
23,2,2,1,6,1,0,0,1,0,0,0,5,412.0,4.0,1.0,,8.0,Agilización del proceso,9.0,6.0,9.0,10.0,10.0,11.0,10.0,11.0,10.0,9.0,8.0,11.0,10.0,10.0,9.0,11.0,8.0,2.0,1.0,1.0,2.0,2.0,5
23,2,1,7,4,1,0,0,0,0,0,0,4,135.0,2.0,3.0,,10.0,Rapidez del credito,10.0,7.0,10.0,11.0,7.0,11.0,11.0,6.0,2.0,6.0,3.0,3.0,2.0,1.0,7.0,5.0,10.0,2.0,2.0,3.0,2.0,1.0,4
24,2,2,12,3,1,0,0,0,0,0,0,4,76.0,1.0,5.0,,8.0,Mejor atencion,7.0,3.0,6.0,9.0,10.0,11.0,8.0,10.0,9.0,7.0,9.0,4.0,5.0,7.0,6.0,6.0,8.0,3.0,2.0,3.0,3.0,2.0,4
24,2,2,6,1,0,0,0,0,0,1,0,5,469.0,5.0,2.0,,7.0,esta bastante bien en general pero a lo mejor los servicios telefonicos,6.0,5.0,5.0,8.0,6.0,9.0,8.0,11.0,9.0,9.0,4.0,2.0,8.0,6.0,8.0,8.0,7.0,1.0,3.0,2.0,1.0,3.0,1
24,2,1,11,1,0,1,1,0,0,0,0,5,382.0,3.0,3.0,,8.0,"Si aplazas el pago a varios meses, los intereses se diaparan",8.0,7.0,10.0,9.0,6.0,10.0,4.0,6.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,8.0,1.0,2.0,1.0,1.0,1.0,4
24,2,1,1,6,0,1,1,0,0,1,0,5,467.0,5.0,1.0,,8.0,Mejor amabilidad con el cliente,8.0,6.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,1.0,2.0,1.0,2.0,2.0,3
24,2,1,1,6,1,0,0,0,0,0,0,4,76.0,1.0,1.0,,6.0,Alto interés,7.0,6.0,7.0,8.0,6.0,7.0,10.0,6.0,2.0,6.0,7.0,7.0,6.0,8.0,7.0,6.0,6.0,2.0,4.0,3.0,2.0,3.0,2
24,2,1,6,1,0,1,0,1,0,1,0,5,52.0,1.0,7.0,,8.0,Dar mas facilidades tal vez,9.0,6.0,8.0,9.0,10.0,9.0,10.0,9.0,9.0,10.0,8.0,9.0,8.0,9.0,10.0,8.0,8.0,2.0,2.0,2.0,1.0,2.0,4
24,2,1,12,3,1,1,0,0,0,1,0,5,126.0,5.0,1.0,,8.0,En las comisiones que ofrece,8.0,6.0,9.0,9.0,8.0,9.0,9.0,6.0,5.0,8.0,8.0,7.0,8.0,9.0,10.0,9.0,8.0,3.0,3.0,2.0,2.0,2.0,4
24,2,1,12,3,1,0,0,0,0,0,0,4,348.0,1.0,1.0,,9.0,Rapidez,9.0,6.0,8.0,4.0,6.0,9.0,8.0,11.0,4.0,6.0,7.0,5.0,9.0,7.0,9.0,10.0,7.0,2.0,3.0,4.0,2.0,3.0,4
24,2,2,10,4,1,1,0,0,1,0,0,5,44.0,2.0,3.0,,10.0,Baja la cuota,10.0,7.0,10.0,11.0,6.0,11.0,6.0,11.0,11.0,11.0,1.0,11.0,11.0,11.0,11.0,11.0,10.0,1.0,4.0,3.0,4.0,1.0,4
24,2,2,12,3,1,1,0,0,0,0,0,5,43.0,1.0,1.0,,6.0,Mucho formulario,6.0,5.0,6.0,8.0,9.0,6.0,9.0,10.0,10.0,9.0,8.0,7.0,7.0,6.0,9.0,8.0,7.0,3.0,3.0,3.0,2.0,4.0,4
24,2,2,7,4,0,0,0,1,0,0,0,4,52.0,1.0,2.0,,10.0,puedo pagar a plazos mi préstamos,10.0,7.0,10.0,11.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,1.0,1.0,1.0,1.0,1.0,4
24,2,2,1,6,0,1,0,1,0,0,0,5,348.0,1.0,1.0,,7.0,Más rapidez,7.0,5.0,7.0,5.0,4.0,8.0,7.0,8.0,5.0,9.0,8.0,10.0,11.0,8.0,7.0,6.0,6.0,2.0,3.0,2.0,3.0,2.0,2
24,2,2,9,5,0,1,0,1,0,0,0,5,53.0,2.0,1.0,,10.0,Que son seguros y muy recomendado,10.0,7.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,1.0,1.0,1.0,1.0,1.0,5
24,2,1,1,6,1,1,1,1,0,0,0,5,379.0,3.0,3.0,,7.0,"Porque te da mucha confianza, buen pago a plazos",9.0,7.0,7.0,11.0,8.0,7.0,10.0,9.0,11.0,11.0,10.0,9.0,9.0,10.0,9.0,8.0,8.0,3.0,1.0,2.0,2.0,2.0,5
24,2,2,2,2,0,1,0,0,0,0,0,4,283.0,3.0,4.0,,8.0,Es un buen establecimiento,10.0,2.0,10.0,10.0,9.0,11.0,11.0,10.0,11.0,10.0,10.0,10.0,9.0,11.0,11.0,11.0,10.0,1.0,1.0,1.0,1.0,1.0,4
24,2,1,12,3,0,0,1,1,0,1,0,5,370.0,3.0,3.0,,6.0,Porque las consecuencias pueden ser graves,5.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,6.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,6.0,2.0,2.0,2.0,2.0,2.0,1
24,2,1,8,4,1,1,0,1,0,0,0,5,412.0,4.0,1.0,,7.0,en mas claridad en los trámites,8.0,5.0,7.0,8.0,8.0,9.0,8.0,10.0,11.0,11.0,9.0,8.0,10.0,8.0,7.0,11.0,8.0,2.0,2.0,2.0,3.0,1.0,4
24,2,1,1,6,0,1,1,0,1,0,0,5,275.0,3.0,3.0,,8.0,El personal,8.0,6.0,9.0,8.0,5.0,6.0,10.0,7.0,8.0,9.0,5.0,9.0,8.0,6.0,7.0,9.0,8.0,2.0,1.0,2.0,1.0,1.0,2
24,2,2,13,6,0,1,1,0,0,0,0,5,374.0,3.0,3.0,,10.0,"Rápido y fácil de usar, sin trampas ni problemas a la hora de hacer los trámites",10.0,7.0,10.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,1.0,1.0,1.0,1.0,1.0,5
24,2,1,1,6,0,1,0,1,0,0,0,5,412.0,4.0,1.0,,7.0,Intereses,6.0,5.0,6.0,8.0,7.0,8.0,7.0,8.0,7.0,6.0,5.0,9.0,7.0,9.0,8.0,7.0,6.0,1.0,2.0,2.0,2.0,3.0,2
24,2,1,5,7,1,1,1,0,0,0,0,5,407.0,3.0,3.0,,7.0,Los horarios,5.0,4.0,6.0,8.0,6.0,8.0,5.0,7.0,2.0,2.0,3.0,6.0,7.0,6.0,7.0,6.0,6.0,2.0,3.0,2.0,3.0,2.0,2
24,2,1,9,5,0,1,0,1,0,0,0,5,392.0,4.0,1.0,,6.0,si lo recomiendo,6.0,5.0,7.0,4.0,5.0,6.0,10.0,5.0,8.0,7.0,7.0,5.0,8.0,8.0,4.0,6.0,4.0,2.0,2.0,2.0,3.0,2.0,2
24,2,1,13,6,1,0,0,0,1,0,0,5,171.0,3.0,3.0,,4.0,Los vi algo antipáticos,5.0,4.0,4.0,5.0,7.0,4.0,7.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,7.0,5.0,5.0,3.0,3.0,4.0,3.0,4.0,2
24,2,1,11,1,0,1,0,0,0,0,0,4,171.0,3.0,3.0,,6.0,mas ofertas y buenos precios,6.0,6.0,7.0,10.0,8.0,10.0,9.0,10.0,9.0,11.0,8.0,9.0,9.0,10.0,10.0,10.0,8.0,1.0,2.0,1.0,2.0,1.0,4
25,3,2,1,6,0,1,0,0,0,0,0,4,76.0,1.0,3.0,,10.0,Todo,10.0,7.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,10.0,1.0,1.0,1.0,1.0,1.0,5
25,3,2,9,5,0,0,0,0,0,1,0,4,76.0,1.0,1.0,,9.0,Amabilidad,9.0,6.0,9.0,10.0,8.0,10.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,2.0,1.0,1.0,1.0,1.0,5
